Key,File,Type,UsedInMainMenu,NoTranslate,schinese
resourceZombieScreamerRottingFleshT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸尖叫丧尸身上获取的腐肉
resourceZombieScreamerBoneT1,items,Resource,,,尖叫丧尸的硬骨
resourceZombieScreamerBoneT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸尖叫丧尸身上获取的硬骨
resourceZombieScreamerLeatherT1,items,Resource,,,尖叫丧尸的韧皮
resourceZombieScreamerLeatherT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸尖叫丧尸身上获取的韧皮
resourceZombieScreamerScaleT1,items,Resource,,,尖叫丧尸的鳞片
resourceZombieScreamerScaleT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸尖叫丧尸身上获取的鳞片
resourceZombieScreamerExtractT1,items,Resource,,,尖叫丧尸的提取素
resourceZombieScreamerExtractT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸尖叫丧尸身上获取的提取素
resourceZombieMutatedRottingFleshT1,items,Resource,,,变异丧尸的腐肉
resourceZombieMutatedRottingFleshT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸变异丧尸身上获取的腐肉
resourceZombieMutatedBoneT1,items,Resource,,,变异丧尸的硬骨
resourceZombieMutatedBoneT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸变异丧尸身上获取的硬骨
resourceZombieMutatedLeatherT1,items,Resource,,,变异丧尸的韧皮
resourceZombieMutatedLeatherT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸变异丧尸身上获取的韧皮
resourceZombieMutatedScaleT1,items,Resource,,,变异丧尸的鳞片
resourceZombieMutatedScaleT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸变异丧尸身上获取的鳞片
resourceZombieMutatedExtractT1,items,Resource,,,变异丧尸的提取素
resourceZombieMutatedExtractT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸变异丧尸身上获取的提取素
resourceZombieDemolitionRottingFleshT1,items,Resource,,,爆破丧尸的腐肉
resourceZombieDemolitionRottingFleshT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爆破丧尸身上获取的腐肉
resourceZombieDemolitionBoneT1,items,Resource,,,爆破丧尸的硬骨
resourceZombieDemolitionBoneT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爆破丧尸身上获取的硬骨
resourceZombieDemolitionLeatherT1,items,Resource,,,爆破丧尸的韧皮
resourceZombieDemolitionLeatherT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爆破丧尸身上获取的韧皮
resourceZombieDemolitionScaleT1,items,Resource,,,爆破丧尸的鳞片
resourceZombieDemolitionScaleT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爆破丧尸身上获取的鳞片
resourceZombieDemolitionExtractT1,items,Resource,,,爆破丧尸的提取素
resourceZombieDemolitionExtractT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爆破丧尸身上获取的提取素
resourceZombieSteveCrawlerRottingFleshT1,items,Resource,,,爬行者的腐肉
resourceZombieSteveCrawlerRottingFleshT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爬行者身上获取的腐肉
resourceZombieSteveCrawlerBoneT1,items,Resource,,,爬行者的硬骨
resourceZombieSteveCrawlerBoneT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爬行者身上获取的硬骨
resourceZombieSteveCrawlerLeatherT1,items,Resource,,,爬行者的韧皮
resourceZombieSteveCrawlerLeatherT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爬行者身上获取的韧皮
resourceZombieSteveCrawlerScaleT1,items,Resource,,,爬行者的鳞片
resourceZombieSteveCrawlerScaleT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爬行者身上获取的鳞片
resourceZombieSteveCrawlerExtractT1,items,Resource,,,爬行者的提取素
resourceZombieSteveCrawlerExtractT1Desc,items,Resource,,,[67C483]RANK 4[-]\n\n从丧尸爬行者身上获取的提取素



IridescentPartHelmetT1ZombieArlene,items,Clothes,,,虹彩兜帽部件[阿琳]
IridescentPartHelmetT1ZombieArleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieArlene,items,Clothes,,,虹彩装束部件[阿琳]
IridescentPartOutfitT1ZombieArleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieArlene,items,Clothes,,,虹彩手套部件[阿琳]
IridescentPartGlovesT1ZombieArleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieArlene,items,Clothes,,,虹彩靴子部件[阿琳]
IridescentPartBootsT1ZombieArleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieMarlene,items,Clothes,,,虹彩兜帽部件[马琳]
IridescentPartHelmetT1ZombieMarleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieMarlene,items,Clothes,,,虹彩装束部件[马琳]
IridescentPartOutfitT1ZombieMarleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieMarlene,items,Clothes,,,虹彩手套部件[马琳]
IridescentPartGlovesT1ZombieMarleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieMarlene,items,Clothes,,,虹彩靴子部件[马琳]
IridescentPartBootsT1ZombieMarleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombiePartyGirl,items,Clothes,,,虹彩兜帽部件[派对女孩]
IridescentPartHelmetT1ZombiePartyGirlDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombiePartyGirl,items,Clothes,,,虹彩装束部件[派对女孩]
IridescentPartOutfitT1ZombiePartyGirlDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombiePartyGirl,items,Clothes,,,虹彩手套部件[派对女孩]
IridescentPartGlovesT1ZombiePartyGirlDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombiePartyGirl,items,Clothes,,,虹彩靴子部件[派对女孩]
IridescentPartBootsT1ZombiePartyGirlDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieNurse,items,Clothes,,,虹彩兜帽部件[护士]
IridescentPartHelmetT1ZombieNurseDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieNurse,items,Clothes,,,虹彩装束部件[护士]
IridescentPartOutfitT1ZombieNurseDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieNurse,items,Clothes,,,虹彩手套部件[护士]
IridescentPartGlovesT1ZombieNurseDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieNurse,items,Clothes,,,虹彩靴子部件[护士]
IridescentPartBootsT1ZombieNurseDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieJoe,items,Clothes,,,虹彩兜帽部件[乔]
IridescentPartHelmetT1ZombieJoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieJoe,items,Clothes,,,虹彩装束部件[乔]
IridescentPartOutfitT1ZombieJoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieJoe,items,Clothes,,,虹彩手套部件[乔]
IridescentPartGlovesT1ZombieJoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieJoe,items,Clothes,,,虹彩靴子部件[乔]
IridescentPartBootsT1ZombieJoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieSteve,items,Clothes,,,虹彩兜帽部件[史蒂夫]
IridescentPartHelmetT1ZombieSteveDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieSteve,items,Clothes,,,虹彩装束部件[史蒂夫]
IridescentPartOutfitT1ZombieSteveDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieSteve,items,Clothes,,,虹彩手套部件[史蒂夫]
IridescentPartGlovesT1ZombieSteveDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieSteve,items,Clothes,,,虹彩靴子部件[史蒂夫]
IridescentPartBootsT1ZombieSteveDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieTomClark,items,Clothes,,,虹彩兜帽部件[汤姆·克拉克]
IridescentPartHelmetT1ZombieTomClarkDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieTomClark,items,Clothes,,,虹彩装束部件[汤姆·克拉克]
IridescentPartOutfitT1ZombieTomClarkDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieTomClark,items,Clothes,,,虹彩手套部件[汤姆·克拉克]
IridescentPartGlovesT1ZombieTomClarkDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieTomClark,items,Clothes,,,虹彩靴子部件[汤姆·克拉克]
IridescentPartBootsT1ZombieTomClarkDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieBusinessMan,items,Clothes,,,虹彩兜帽部件[商人]
IridescentPartHelmetT1ZombieBusinessManDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieBusinessMan,items,Clothes,,,虹彩装束部件[商人]
IridescentPartOutfitT1ZombieBusinessManDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieBusinessMan,items,Clothes,,,虹彩手套部件[商人]
IridescentPartGlovesT1ZombieBusinessManDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieBusinessMan,items,Clothes,,,虹彩靴子部件[商人]
IridescentPartBootsT1ZombieBusinessManDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieBurnt,items,Clothes,,,虹彩兜帽部件[被灼烧者]
IridescentPartHelmetT1ZombieBurntDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieBurnt,items,Clothes,,,虹彩装束部件[被灼烧者]
IridescentPartOutfitT1ZombieBurntDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieBurnt,items,Clothes,,,虹彩手套部件[被灼烧者]
IridescentPartGlovesT1ZombieBurntDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieBurnt,items,Clothes,,,虹彩靴子部件[被灼烧者]
IridescentPartBootsT1ZombieBurntDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieSpider,items,Clothes,,,虹彩兜帽部件[蜘蛛]
IridescentPartHelmetT1ZombieSpiderDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieSpider,items,Clothes,,,虹彩装束部件[蜘蛛]
IridescentPartOutfitT1ZombieSpiderDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieSpider,items,Clothes,,,虹彩手套部件[蜘蛛]
IridescentPartGlovesT1ZombieSpiderDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieSpider,items,Clothes,,,虹彩靴子部件[蜘蛛]
IridescentPartBootsT1ZombieSpiderDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieBoe,items,Clothes,,,虹彩兜帽部件[布尔]
IridescentPartHelmetT1ZombieBoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieBoe,items,Clothes,,,虹彩装束部件[布尔]
IridescentPartOutfitT1ZombieBoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieBoe,items,Clothes,,,虹彩手套部件[布尔]
IridescentPartGlovesT1ZombieBoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieBoe,items,Clothes,,,虹彩靴子部件[布尔]
IridescentPartBootsT1ZombieBoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieMaleHazmat,items,Clothes,,,虹彩兜帽部件[穿着防化服的丧尸]
IridescentPartHelmetT1ZombieMaleHazmatDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieMaleHazmat,items,Clothes,,,虹彩装束部件[穿着防化服的丧尸]
IridescentPartOutfitT1ZombieMaleHazmatDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieMaleHazmat,items,Clothes,,,虹彩手套部件[穿着防化服的丧尸]
IridescentPartGlovesT1ZombieMaleHazmatDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieMaleHazmat,items,Clothes,,,虹彩靴子部件[穿着防化服的丧尸]
IridescentPartBootsT1ZombieMaleHazmatDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieJanitor,items,Clothes,,,虹彩兜帽部件[看门人]
IridescentPartHelmetT1ZombieJanitorDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieJanitor,items,Clothes,,,虹彩装束部件[看门人]
IridescentPartOutfitT1ZombieJanitorDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieJanitor,items,Clothes,,,虹彩手套部件[看门人]
IridescentPartGlovesT1ZombieJanitorDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieJanitor,items,Clothes,,,虹彩靴子部件[看门人]
IridescentPartBootsT1ZombieJanitorDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieInmate,items,Clothes,,,虹彩兜帽部件[犯人]
IridescentPartHelmetT1ZombieInmateDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieInmate,items,Clothes,,,虹彩装束部件[犯人]
IridescentPartOutfitT1ZombieInmateDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieInmate,items,Clothes,,,虹彩手套部件[犯人]
IridescentPartGlovesT1ZombieInmateDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieInmate,items,Clothes,,,虹彩靴子部件[犯人]
IridescentPartBootsT1ZombieInmateDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieMoe,items,Clothes,,,虹彩兜帽部件[莫伊]
IridescentPartHelmetT1ZombieMoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieMoe,items,Clothes,,,虹彩装束部件[莫伊]
IridescentPartOutfitT1ZombieMoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieMoe,items,Clothes,,,虹彩手套部件[莫伊]
IridescentPartGlovesT1ZombieMoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieMoe,items,Clothes,,,虹彩靴子部件[莫伊]
IridescentPartBootsT1ZombieMoeDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieLab,items,Clothes,,,虹彩兜帽部件[实验室工作人员]
IridescentPartHelmetT1ZombieLabDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieLab,items,Clothes,,,虹彩装束部件[实验室工作人员]
IridescentPartOutfitT1ZombieLabDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieLab,items,Clothes,,,虹彩手套部件[实验室工作人员]
IridescentPartGlovesT1ZombieLabDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieLab,items,Clothes,,,虹彩靴子部件[实验室工作人员]
IridescentPartBootsT1ZombieLabDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieDarlene,items,Clothes,,,虹彩兜帽部件[达琳]
IridescentPartHelmetT1ZombieDarleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieDarlene,items,Clothes,,,虹彩装束部件[达琳]
IridescentPartOutfitT1ZombieDarleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieDarlene,items,Clothes,,,虹彩手套部件[达琳]
IridescentPartGlovesT1ZombieDarleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieDarlene,items,Clothes,,,虹彩靴子部件[达琳]
IridescentPartBootsT1ZombieDarleneDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieYo,items,Clothes,,,虹彩兜帽部件[幽]
IridescentPartHelmetT1ZombieYoDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieYo,items,Clothes,,,虹彩装束部件[幽]
IridescentPartOutfitT1ZombieYoDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieYo,items,Clothes,,,虹彩手套部件[幽]
IridescentPartGlovesT1ZombieYoDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieYo,items,Clothes,,,虹彩靴子部件[幽]
IridescentPartBootsT1ZombieYoDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieUtilityWorker,items,Clothes,,,虹彩兜帽部件[公用事业工人]
IridescentPartHelmetT1ZombieUtilityWorkerDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieUtilityWorker,items,Clothes,,,虹彩装束部件[公用事业工人]
IridescentPartOutfitT1ZombieUtilityWorkerDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieUtilityWorker,items,Clothes,,,虹彩手套部件[公用事业工人]
IridescentPartGlovesT1ZombieUtilityWorkerDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieUtilityWorker,items,Clothes,,,虹彩靴子部件[公用事业工人]
IridescentPartBootsT1ZombieUtilityWorkerDesc,items,Resource,,,[999498]RANK 1[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieBiker,items,Clothes,,,虹彩兜帽部件[摩托车手]
IridescentPartHelmetT1ZombieBikerDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieBiker,items,Clothes,,,虹彩装束部件[摩托车手]
IridescentPartOutfitT1ZombieBikerDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieBiker,items,Clothes,,,虹彩手套部件[摩托车手]
IridescentPartGlovesT1ZombieBikerDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieBiker,items,Clothes,,,虹彩靴子部件[摩托车手]
IridescentPartBootsT1ZombieBikerDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieLumberjack,items,Clothes,,,虹彩兜帽部件[伐木工]
IridescentPartHelmetT1ZombieLumberjackDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieLumberjack,items,Clothes,,,虹彩装束部件[伐木工]
IridescentPartOutfitT1ZombieLumberjackDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieLumberjack,items,Clothes,,,虹彩手套部件[伐木工]
IridescentPartGlovesT1ZombieLumberjackDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieLumberjack,items,Clothes,,,虹彩靴子部件[伐木工]
IridescentPartBootsT1ZombieLumberjackDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieFemaleFat,items,Clothes,,,虹彩兜帽部件[大妈妈]
IridescentPartHelmetT1ZombieFemaleFatDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieFemaleFat,items,Clothes,,,虹彩装束部件[大妈妈]
IridescentPartOutfitT1ZombieFemaleFatDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieFemaleFat,items,Clothes,,,虹彩手套部件[大妈妈]
IridescentPartGlovesT1ZombieFemaleFatDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieFemaleFat,items,Clothes,,,虹彩靴子部件[大妈妈]
IridescentPartBootsT1ZombieFemaleFatDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieFatHawaiian,items,Clothes,,,虹彩兜帽部件[游客]
IridescentPartHelmetT1ZombieFatHawaiianDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieFatHawaiian,items,Clothes,,,虹彩装束部件[游客]
IridescentPartOutfitT1ZombieFatHawaiianDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieFatHawaiian,items,Clothes,,,虹彩手套部件[游客]
IridescentPartGlovesT1ZombieFatHawaiianDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieFatHawaiian,items,Clothes,,,虹彩靴子部件[游客]
IridescentPartBootsT1ZombieFatHawaiianDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieBowler,items,Clothes,,,虹彩兜帽部件[投球手]
IridescentPartHelmetT1ZombieBowlerDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieBowler,items,Clothes,,,虹彩装束部件[投球手]
IridescentPartOutfitT1ZombieBowlerDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartGlovesT1ZombieBowler,items,Clothes,,,虹彩手套部件[投球手]
IridescentPartGlovesT1ZombieBowlerDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartBootsT1ZombieBowler,items,Clothes,,,虹彩靴子部件[投球手]
IridescentPartBootsT1ZombieBowlerDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartHelmetT1ZombieFatCop,items,Clothes,,,虹彩兜帽部件[警察]
IridescentPartHelmetT1ZombieFatCopDesc,items,Resource,,,[CCECFF]RANK 2[-]\n\n制作虹彩护甲需要的部件，使用各种素材炼金而成
IridescentPartOutfitT1ZombieFatCop,items,Clothes,,,虹彩装束部件[警察]
